degree,description,checkout_count,duration_min,content
master degree,น.บัณฑิตรัฐศาสตร,27.0,68321.54666666666,Religion
master degree,น.บัณฑิตรัฐศาสตร,15.0,15443.755555555557,Reserve 7
master degree,น.บัณฑิตรัฐศาสตร,5.0,50213.98333333333,Social sciences
master degree,น.บัณฑิตรัฐศาสตร,6.0,49884.311111111114,Technologies
master degree,น.บัณฑิตรัฐศาสตร,0.0,14474.591666666665,Book
master degree,น.บัณฑิตรัฐศาสตร,16.0,23957.688888888893,E Book
master degree,น.บัณฑิตรัฐศาสตร,67.0,30221.0875,Languages
master degree,น.บัณฑิตรัฐศาสตร,0.0,102626.05,Philosophy
master degree,น.บัณฑิตรัฐศาสตร,0.0,1.9333333333333336,E Book
master degree,น.บัณฑิตรัฐศาสตร,0.0,40024.51666666667,Languages
master degree,น.บัณฑิตรัฐศาสตร,0.0,12044.072222222225,Literatures
master degree,น.บัณฑิตรัฐศาสตร,0.0,1.9333333333333336,Software CD-ROM
master degree,น.บัณฑิตรัฐศาสตร,14.0,10980.729166666668,E Book
master degree,น.บัณฑิตรัฐศาสตร,0.0,17609.533333333333,E Book
master degree,น.บัณฑิตรัฐศาสตร,4.0,58298.88666666668,Languages
master degree,น.บัณฑิตรัฐศาสตร,6.0,42972.25666666667,Philosophy
master degree,น.บัณฑิตรัฐศาสตร,0.0,7222.616666666668,E Book
master degree,น.บัณฑิตรัฐศาสตร,0.0,40706.46666666667,Book
master degree,น.บัณฑิตรัฐศาสตร,50.0,23508.700000000004,E Book
master degree,น.บัณฑิตรัฐศาสตร,8.0,71858.48541666668,Languages
master degree,น.บัณฑิตรัฐศาสตร,0.0,55057.11666666667,Arts and recration
master degree,น.บัณฑิตรัฐศาสตร,3.0,16413.244444444445,Languages
master degree,น.บัณฑิตรัฐศาสตร,0.0,18801.93333333333,Literatures
master degree,น.บัณฑิตรัฐศาสตร,0.0,8896.9,E Special Collection
master degree,น.บัณฑิตรัฐศาสตร,0.0,44730.93333333333,Arts and recration
master degree,น.บัณฑิตรัฐศาสตร,0.0,14467.7,Languages
master degree,น.บัณฑิตรัฐศาสตร,0.0,50706.4,Arts and recration
master degree,น.บัณฑิตรัฐศาสตร,2.0,69244.83333333334,Book
master degree,น.บัณฑิตรัฐศาสตร,6.0,17257.850000000002,Languages
master degree,น.บัณฑิตรัฐศาสตร,5.0,43516.93333333333,Book
master degree,น.บัณฑิตรัฐศาสตร,5.0,34422.06666666667,History and Geography
master degree,น.บัณฑิตรัฐศาสตร,0.0,5603.8,Reserve 3
master degree,น.บัณฑิตรัฐศาสตร,0.0,35325.59166666667,E Book
master degree,น.บัณฑิตรัฐศาสตร,0.0,35540.0,E Book for Staff
master degree,น.บัณฑิตรัฐศาสตร,0.0,35968.816666666666,Fulltext CD-ROM
master degree,น.บัณฑิตรัฐศาสตร,0.0,27269.13333333333,Laser Disc
master degree,น.บัณฑิตรัฐศาสตร,0.0,32639.044444444444,Technologies
master degree,น.บัณฑิตรัฐศาสตร,72.0,29112.80833333333,E Book
master degree,น.บัณฑิตรัฐศาสตร,77.0,29163.80416666667,Book
master degree,น.บัณฑิตรัฐศาสตร,11.0,26784.091666666664,E Book
master degree,น.บัณฑิตรัฐศาสตร,37.0,17057.270833333336,Book
master degree,น.บัณฑิตรัฐศาสตร,37.0,17077.726388888892,E Book
master degree,น.บัณฑิตรัฐศาสตร,8.0,44343.36666666667,Languages
master degree,น.บัณฑิตรัฐศาสตร,0.0,21336.5,Reserve 3
master degree,น.บัณฑิตรัฐศาสตร,0.0,17418.300000000007,E Book
master degree,น.บัณฑิตรัฐศาสตร,51.0,37264.98214285713,Arts and recration
master degree,น.บัณฑิตรัฐศาสตร,4599.0,31035.00708997264,Book
master degree,น.บัณฑิตรัฐศาสตร,1612.0,32227.174287119014,E Book
master degree,น.บัณฑิตรัฐศาสตร,65.0,31287.091176470585,History and Geography
master degree,น.บัณฑิตรัฐศาสตร,10254.0,28178.840532081398,Languages
master degree,น.บัณฑิตรัฐศาสตร,199.0,36666.31432748542,Literatures
master degree,น.บัณฑิตรัฐศาสตร,156.0,31622.551538461543,Philosophy
master degree,น.บัณฑิตรัฐศาสตร,297.0,30408.583333333336,Religion
master degree,น.บัณฑิตรัฐศาสตร,19.0,25313.262820512817,Reserve 3
master degree,น.บัณฑิตรัฐศาสตร,5.0,8644.466666666667,Reserve 7
master degree,น.บัณฑิตรัฐศาสตร,80.0,18313.181111111116,Social sciences
master degree,น.บัณฑิตรัฐศาสตร,16.0,39277.51666666666,Technologies
master degree,น.บัณฑิตรัฐศาสตร,25.0,3153.442857142857,Book
master degree,น.บัณฑิตรัฐศาสตร,43.0,4487.096296296296,Languages
master degree,น.บัณฑิตรัฐศาสตร,25.0,3284.139583333333,Reserve 3
master degree,น.บัณฑิตรัฐศาสตร,3.0,24232.866666666665,E Book
master degree,น.บัณฑิตรัฐศาสตร,62.0,26489.767857142862,Languages
master degree,น.บัณฑิตรัฐศาสตร,0.0,3978.7500000000014,Social sciences
master degree,น.บัณฑิตรัฐศาสตร,5.0,7434.955555555555,Thesis
master degree,น.บัณฑิตรัฐศาสตร,2.0,23418.375,E Book
master degree,น.บัณฑิตรัฐศาสตร,2.0,26266.416666666664,Languages
master degree,น.บัณฑิตรัฐศาสตร,2.0,25600.366666666665,Literatures
master degree,น.บัณฑิตรัฐศาสตร,22.0,24888.266666666666,E Book
master degree,น.บัณฑิตรัฐศาสตร,16.0,67182.33333333331,Philosophy
master degree,น.บัณฑิตรัฐศาสตร,388.0,23023.92986111112,Book
master degree,น.บัณฑิตรัฐศาสตร,668.0,27442.195151515152,E Book
master degree,น.บัณฑิตรัฐศาสตร,55.0,15568.360256410251,History and Geography
master degree,น.บัณฑิตรัฐศาสตร,253.0,28454.751500000013,Languages
master degree,น.บัณฑิตรัฐศาสตร,3.0,27006.33333333333,Reserve 3
master degree,น.บัณฑิตรัฐศาสตร,0.0,19968.916666666668,Social sciences
master degree,น.บัณฑิตรัฐศาสตร,7.0,20449.866666666665,Special Collection
master degree,น.บัณฑิตรัฐศาสตร,0.0,28542.48333333333,Book
master degree,น.บัณฑิตรัฐศาสตร,32.0,11556.228787878788,E Thesis
master degree,น.บัณฑิตรัฐศาสตร,28.0,8463.198148148147,Thesis
master degree,น.บัณฑิตรัฐศาสตร,0.0,9985.986666666668,Book
master degree,น.บัณฑิตรัฐศาสตร,0.0,70.74166666666666,E Book
master degree,น.บัณฑิตรัฐศาสตร,0.0,9871.066666666668,Literatures
master degree,น.บัณฑิตวิทย-กีฬา,0.0,25175.265217391305,Book
master degree,น.บัณฑิตวิทย-กีฬา,0.0,25725.816666666666,E Book
master degree,น.บัณฑิตวิทย-กีฬา,0.0,24608.125,Arts and recration
master degree,น.บัณฑิตวิทย-กีฬา,5.0,24809.068468468467,Book
master degree,น.บัณฑิตวิทย-กีฬา,0.0,22890.566666666666,E Book
master degree,น.บัณฑิตวิทย-กีฬา,0.0,24208.6796875,Literatures
master degree,น.บัณฑิตวิทย-กีฬา,0.0,17216.72,Philosophy
master degree,น.บัณฑิตวิทย-กีฬา,0.0,20073.908333333333,Book
master degree,น.บัณฑิตวิทย-กีฬา,0.0,12770.2,E Book
master degree,น.บัณฑิตวิทย-กีฬา,0.0,20962.793055555558,History and Geography
master degree,น.บัณฑิตวิทย-กีฬา,0.0,11248.274999999998,Languages
master degree,น.บัณฑิตวิทย-กีฬา,0.0,23899.355555555558,Religion
master degree,น.บัณฑิตวิทย-กีฬา,0.0,22.61666666666667,Video Disc
master degree,น.บัณฑิตวิทย-กีฬา,0.0,2742.433333333333,Book
master degree,น.บัณฑิตวิทย-กีฬา,0.0,50470.76666666667,Book
master degree,น.บัณฑิตวิทย-กีฬา,0.0,34836.75666666667,Book
master degree,น.บัณฑิตวิทย-กีฬา,0.0,21494.066666666666,Book
master degree,น.บัณฑิตวิทย-กีฬา,0.0,39341.54166666667,E Book
master degree,น.บัณฑิตวิทย-กีฬา,0.0,12844.85,History and Geography
master degree,น.บัณฑิตวิทย-กีฬา,0.0,11403.033333333333,Languages
master degree,น.บัณฑิตวิทย-กีฬา,0.0,18549.814583333333,Literatures
master degree,น.บัณฑิตวิทย-กีฬา,0.0,6952.416666666668,Book
master degree,น.บัณฑิตวิทย-กีฬา,0.0,30463.516666666666,E Book
master degree,น.บัณฑิตวิทยาศาส,119.0,27316.06851851852,Book
master degree,น.บัณฑิตวิทยาศาส,0.0,11877.366666666667,E Book
master degree,น.บัณฑิตวิทยาศาส,122.0,29878.89568627451,Arts and recration
master degree,น.บัณฑิตวิทยาศาส,639.0,21038.569047619043,Book
master degree,น.บัณฑิตวิทยาศาส,12.0,23398.632051282042,E Book
master degree,น.บัณฑิตวิทยาศาส,16.0,22238.43277777778,Literatures
master degree,น.บัณฑิตวิทยาศาส,4.0,24180.154166666664,Philosophy
master degree,น.บัณฑิตวิทยาศาส,0.0,364.35,Religion
master degree,น.บัณฑิตวิทยาศาส,7.0,37608.36666666667,Reserve 7
master degree,น.บัณฑิตวิทยาศาส,113.0,24847.19603174603,Technologies
master degree,น.บัณฑิตวิทยาศาส,8.0,52888.81296296297,Book
master degree,น.บัณฑิตวิทยาศาส,0.0,102506.225,E Book
master degree,น.บัณฑิตวิทยาศาส,5.0,77876.36666666665,History and Geography
master degree,น.บัณฑิตวิทยาศาส,1.0,36158.485714285714,Languages
master degree,น.บัณฑิตวิทยาศาส,5.0,46301.41111111111,Religion
